nfib vfrac angle ratio mu lambda
30 0.24 0.0 2.25 2.477433298122114 0.62
20 0.16 0.0 2.00 1.0970122625975227 0.62
50 0.4 0.0 1.00 1.4740743366507485 0.62
10 0.08 0.0 1.25 2.226684433878191 0.62
30 0.24 0.0 2.25 1.6103316954209135 0.62
60 0.48 0.0 2.00 1.7172385757107107 0.62
70 0.56 0.0 1.75 1.8974763128870833 0.62
40 0.32 0.0 1.00 2.51870593396205 0.62
20 0.16 0.0 1.75 0.6895030699332002 0.62
20 0.16 0.0 1.75 2.232584646006334 0.62
40 0.32 0.0 1.00 1.3619991952170856 0.62
60 0.48 0.0 1.50 1.7545964390769349 0.62
20 0.16 0.0 1.75 0.8821740988292127 0.62
60 0.48 0.0 1.50 1.4951855549143498 0.62
60 0.48 0.0 1.50 1.7659908006163432 0.62
10 0.08 0.0 1.50 1.8409669567025913 0.62
20 0.16 0.0 1.25 2.2993625740293933 0.62
60 0.48 0.0 1.00 2.5080798993807205 0.62
60 0.48 0.0 1.00 0.15526331346883673 0.62
40 0.32 0.0 1.00 0.6299107992847846 0.62
60 0.48 0.0 1.00 1.7970206031681835 0.62
30 0.24 0.0 1.25 0.2712122902116768 0.62
70 0.56 0.0 1.00 2.41285147401429 0.62
20 0.16 0.0 2.50 1.0328531832288654 0.62
70 0.56 0.0 1.00 1.3914990369527553 0.62
50 0.4 0.0 1.00 1.8787448381662146 0.62
70 0.56 0.0 1.50 0.3967541792240017 0.62
50 0.4 0.0 1.00 2.007277845263051 0.62
20 0.16 0.0 2.00 1.4007137550478603 0.62
70 0.56 0.0 1.25 0.2709644326772555 0.62
50 0.4 0.0 1.50 1.341566504476697 0.62
30 0.24 0.0 2.50 1.1557475934071868 0.62
10 0.08 0.0 1.50 2.1799372529579646 0.62
60 0.48 0.0 1.00 2.379512744984955 0.62
50 0.4 0.0 2.50 2.293598483185844 0.62
20 0.16 0.0 2.00 0.5580364905555856 0.62
40 0.32 0.0 1.00 1.7581117453468453 0.62
50 0.4 0.0 2.50 2.022180774921472 0.62
20 0.16 0.0 1.00 1.4570033003472802 0.62
40 0.32 0.0 1.75 2.006638661444453 0.62
20 0.16 0.0 2.25 0.43405925347331387 0.62
50 0.4 0.0 2.00 1.0397420210321586 0.62
50 0.4 0.0 1.25 0.43028206127905455 0.62
60 0.48 0.0 1.50 0.5914722775669936 0.62
10 0.08 0.0 2.50 2.4472397436046895 0.62
20 0.16 0.0 2.50 0.5401339657940366 0.62
40 0.32 0.0 2.50 1.5523356935253507 0.62
10 0.08 0.0 1.00 2.1563489215762623 0.62
40 0.32 0.0 1.50 1.5983820273389935 0.62
10 0.08 0.0 2.00 0.2541837756671925 0.62
20 0.16 0.0 1.00 1.032456670185076 0.62
30 0.24 0.0 2.50 0.36754320588484035 0.62
50 0.4 0.0 1.00 1.5581810825892672 0.62
70 0.56 0.0 1.75 2.2169546468427743 0.62
60 0.48 0.0 1.00 1.6229702584018368 0.62
50 0.4 0.0 1.25 0.1602118629998565 0.62
40 0.32 0.0 1.50 2.044429347131051 0.62
10 0.08 0.0 2.25 0.6619361158835978 0.62
70 0.56 0.0 1.00 0.30215633129550346 0.62
20 0.16 0.0 2.25 1.3811928225611516 0.62
10 0.08 0.0 1.50 1.6976539875373935 0.62
10 0.08 0.0 2.25 2.102109998152746 0.62
60 0.48 0.0 1.75 1.3544208069708072 0.62
50 0.4 0.0 2.50 0.12094638519733704 0.62
40 0.32 0.0 1.00 1.0666658378116676 0.62
70 0.56 0.0 1.00 1.9709617869036806 0.62
70 0.56 0.0 2.25 0.21694454158952897 0.62
10 0.08 0.0 2.50 2.486035664691104 0.62
50 0.4 0.0 1.25 1.4415656947041071 0.62
30 0.24 0.0 1.25 0.5843807195776783 0.62
40 0.32 0.0 1.00 2.3276504619502663 0.62
20 0.16 0.0 2.00 0.6396105111545228 0.62
50 0.4 0.0 2.25 2.284799270726918 0.62
40 0.32 0.0 1.00 0.52674867343842 0.62
20 0.16 0.0 1.00 2.169645744398601 0.62
60 0.48 0.0 1.75 0.5399203024808046 0.62
10 0.08 0.0 2.25 1.0724006901337901 0.62
50 0.4 0.0 1.75 1.5817230140613674 0.62
40 0.32 0.0 1.00 1.8132162221812624 0.62
10 0.08 0.0 2.50 1.0730018119502553 0.62
40 0.32 0.0 2.00 1.6003744090299472 0.62
30 0.24 0.0 2.25 0.9524915142164677 0.62
20 0.16 0.0 1.75 2.5401986912481784 0.62
50 0.4 0.0 1.75 1.1749911125224752 0.62
70 0.56 0.0 1.25 2.0995221553718326 0.62
10 0.08 0.0 1.75 1.9711928145208355 0.62
30 0.24 0.0 1.00 0.1746959136155686 0.62
40 0.32 0.0 1.25 2.5484836563483393 0.62
60 0.48 0.0 1.75 2.1369343140367216 0.62
50 0.4 0.0 1.00 1.8316613449432178 0.62
20 0.16 0.0 2.50 1.6622754606843955 0.62
30 0.24 0.0 1.75 0.9890531214146446 0.62
10 0.08 0.0 2.00 2.0875096005237754 0.62
30 0.24 0.0 2.25 1.1388157422525393 0.62
10 0.08 0.0 2.50 0.5018609086612211 0.62
40 0.32 0.0 1.75 2.0329286973660063 0.62
40 0.32 0.0 1.75 0.6708541403849712 0.62
40 0.32 0.0 1.00 0.8576456389918109 0.62
40 0.32 0.0 2.25 0.4730803992640569 0.62
40 0.32 0.0 2.50 1.7891154774051945 0.62
40 0.32 0.0 1.25 0.17465919615304729 0.62
40 0.32 0.0 1.00 0.7062443348398447 0.62
40 0.32 0.0 2.50 1.3909914157309269 0.62
70 0.56 0.0 1.50 1.3001246208877995 0.62
70 0.56 0.0 1.50 2.453417976460224 0.62
30 0.24 0.0 2.00 0.10279396760145049 0.62
70 0.56 0.0 2.00 2.4688997725212194 0.62
30 0.24 0.0 1.25 1.363700431805959 0.62
10 0.08 0.0 1.00 1.925232503100315 0.62
70 0.56 0.0 1.25 1.7850217478383055 0.62
60 0.48 0.0 1.75 2.529649254325433 0.62
30 0.24 0.0 2.50 0.8696361502843784 0.62
30 0.24 0.0 2.50 0.31905236500117684 0.62
30 0.24 0.0 1.75 2.3890866659866448 0.62
70 0.56 0.0 2.50 1.6014047017365687 0.62
50 0.4 0.0 1.75 0.3917849735002943 0.62
60 0.48 0.0 1.00 0.9503867976219972 0.62
60 0.48 0.0 2.25 2.022327554797273 0.62
70 0.56 0.0 2.50 1.4984152778386424 0.62
20 0.16 0.0 1.75 1.3764031618397838 0.62
70 0.56 0.0 1.75 2.52601278860564 0.62
60 0.48 0.0 2.25 1.4879242902058794 0.62
40 0.32 0.0 1.00 1.9740349959476402 0.62
10 0.08 0.0 2.50 1.7136253936199803 0.62
50 0.4 0.0 1.00 0.3649148480682708 0.62
60 0.48 0.0 1.00 1.9190961894103598 0.62
30 0.24 0.0 1.25 0.9484273702361092 0.62
60 0.48 0.0 2.25 1.416584980358312 0.62
30 0.24 0.0 1.50 0.6569664778394463 0.62
20 0.16 0.0 2.25 0.820744910267505 0.62
50 0.4 0.0 1.50 0.8117218834771851 0.62
40 0.32 0.0 2.25 0.7658664933842825 0.62
40 0.32 0.0 1.50 0.5372388951767202 0.62
50 0.4 0.0 2.50 0.5093281516307083 0.62
10 0.08 0.0 1.50 0.3501738884238671 0.62
50 0.4 0.0 2.50 1.7251875595197759 0.62
60 0.48 0.0 1.75 2.464752833968621 0.62
20 0.16 0.0 2.00 0.2374542941890287 0.62
40 0.32 0.0 2.25 0.7009186304991579 0.62
50 0.4 0.0 1.00 1.4479589381861453 0.62
50 0.4 0.0 1.00 1.616197284510875 0.62
40 0.32 0.0 2.50 1.5271537461804543 0.62
40 0.32 0.0 1.75 0.8474060760659017 0.62
60 0.48 0.0 1.50 0.9553003546454211 0.62
20 0.16 0.0 1.00 0.2178428463240148 0.62
20 0.16 0.0 1.25 1.387393127989644 0.62
30 0.24 0.0 1.50 1.3687385146282651 0.62
50 0.4 0.0 1.00 1.2205290967356153 0.62
30 0.24 0.0 1.50 2.0650059268717795 0.62
60 0.48 0.0 2.25 1.1996206941083893 0.62
10 0.08 0.0 2.25 0.5572121953864001 0.62
30 0.24 0.0 2.50 0.3232438072629654 0.62
70 0.56 0.0 1.75 0.8765736612357709 0.62
60 0.48 0.0 1.75 2.2920001452547787 0.62
70 0.56 0.0 2.00 1.076080355942227 0.62
70 0.56 0.0 2.50 0.8133923130920738 0.62
10 0.08 0.0 1.25 0.6454451780818132 0.62
30 0.24 0.0 2.50 2.3340001903766754 0.62
60 0.48 0.0 2.25 1.6363150713724328 0.62
10 0.08 0.0 2.50 0.7536818778097389 0.62
50 0.4 0.0 1.75 0.6476229995513461 0.62
50 0.4 0.0 1.75 0.937446826294891 0.62
70 0.56 0.0 2.00 2.1156919223477892 0.62
40 0.32 0.0 1.75 1.14893299443788 0.62
20 0.16 0.0 2.00 1.0511179925226946 0.62
20 0.16 0.0 2.25 1.2636640215423975 0.62
10 0.08 0.0 1.25 2.3972914347446057 0.62
40 0.32 0.0 1.75 2.2938105290801967 0.62
70 0.56 0.0 1.00 1.530511725129884 0.62
70 0.56 0.0 1.50 0.8363357807077713 0.62
70 0.56 0.0 1.75 1.7151176959374408 0.62
40 0.32 0.0 2.50 2.2929979966719425 0.62
70 0.56 0.0 2.50 0.5227688257550505 0.62
20 0.16 0.0 1.75 2.46924835757715 0.62
50 0.4 0.0 2.25 2.086219036942823 0.62
70 0.56 0.0 1.25 2.3820255647211233 0.62
70 0.56 0.0 1.75 0.4767974353873671 0.62
70 0.56 0.0 2.25 2.5485245551335445 0.62
30 0.24 0.0 1.75 0.4511647332912707 0.62
30 0.24 0.0 2.00 1.3001865573745355 0.62
40 0.32 0.0 1.50 2.5056563383450947 0.62
70 0.56 0.0 1.75 2.024320233759084 0.62
20 0.16 0.0 2.25 2.166292932410862 0.62
60 0.48 0.0 2.25 0.3969706026822255 0.62
20 0.16 0.0 1.50 0.37048240766902574 0.62
30 0.24 0.0 1.50 0.3525814499698584 0.62
40 0.32 0.0 1.75 0.3148336970979101 0.62
20 0.16 0.0 1.75 1.4935853605056864 0.62
30 0.24 0.0 2.50 1.9956863952653536 0.62
10 0.08 0.0 1.00 1.8241933629377307 0.62
30 0.24 0.0 1.00 2.095805694008898 0.62
10 0.08 0.0 2.25 0.8885729678037867 0.62
60 0.48 0.0 2.50 0.4947645158657027 0.62
40 0.32 0.0 1.75 2.2123551958913237 0.62
40 0.32 0.0 2.25 2.2669914808543083 0.62
20 0.16 0.0 1.75 2.4094515611133143 0.62
10 0.08 0.0 2.25 1.4740000745956854 0.62
60 0.48 0.0 2.00 0.3248074693804873 0.62
40 0.32 0.0 1.00 2.0077947944184276 0.62
70 0.56 0.0 1.50 1.984519737434395 0.62
20 0.16 0.0 1.50 1.4119756700996653 0.62
70 0.56 0.0 2.25 1.7985797457137218 0.62
40 0.32 0.0 2.00 0.11099383660797196 0.62
10 0.08 0.0 1.00 2.485071656741676 0.62
30 0.24 0.0 1.75 0.30131136365109634 0.62
70 0.56 0.0 2.50 2.5420924583560893 0.62
70 0.56 0.0 2.25 0.8755067074865035 0.62
50 0.4 0.0 1.50 0.552067529817442 0.62
10 0.08 0.0 1.00 2.4562855684580494 0.62
60 0.48 0.0 1.00 0.6384064381073851 0.62
50 0.4 0.0 2.00 0.7450341177627778 0.62
60 0.48 0.0 2.00 1.9917826530832243 0.62
10 0.08 0.0 2.50 2.2416891455249095 0.62
50 0.4 0.0 1.75 2.530497073189922 0.62
40 0.32 0.0 2.50 1.8359256024395412 0.62
40 0.32 0.0 2.25 1.1149181006896243 0.62
60 0.48 0.0 1.00 0.10553641304324338 0.62
70 0.56 0.0 2.25 2.3860617863084124 0.62
60 0.48 0.0 1.75 2.206366962850348 0.62
20 0.16 0.0 1.50 0.2762738404971296 0.62
60 0.48 0.0 1.00 0.6822171887257164 0.62
10 0.08 0.0 1.00 1.904091304248724 0.62
70 0.56 0.0 2.50 0.7391724270961658 0.62
30 0.24 0.0 1.00 0.5125776229826049 0.62
50 0.4 0.0 1.00 2.4880282384220402 0.62
20 0.16 0.0 1.75 1.0608174893614974 0.62
60 0.48 0.0 2.00 0.858170501204033 0.62
40 0.32 0.0 2.25 0.6635843946758189 0.62
50 0.4 0.0 2.00 0.2517580281149544 0.62
60 0.48 0.0 1.00 1.248946195025965 0.62
50 0.4 0.0 2.50 0.16016554727343446 0.62
60 0.48 0.0 1.75 1.8600600707034056 0.62
70 0.56 0.0 2.00 1.0044131542874488 0.62
10 0.08 0.0 1.50 1.4515571910020053 0.62
30 0.24 0.0 2.50 2.1827334301932693 0.62
20 0.16 0.0 1.50 1.4011970310347641 0.62
20 0.16 0.0 1.75 2.5403713516625044 0.62
10 0.08 0.0 1.00 2.3590360372973307 0.62
60 0.48 0.0 1.75 1.4357810819154342 0.62
30 0.24 0.0 2.25 1.8058605983295857 0.62
30 0.24 0.0 1.25 2.134865496354069 0.62
40 0.32 0.0 1.00 0.6397063878685756 0.62
30 0.24 0.0 2.00 1.1744808382525835 0.62
20 0.16 0.0 1.75 2.266733048031393 0.62
10 0.08 0.0 2.00 0.22410441505582804 0.62
60 0.48 0.0 2.50 1.416246369445133 0.62
70 0.56 0.0 1.75 0.7253372216543813 0.62
20 0.16 0.0 2.25 1.077150400213519 0.62
30 0.24 0.0 1.25 0.6709239867200311 0.62
10 0.08 0.0 1.00 1.600896250408078 0.62
70 0.56 0.0 1.25 2.1324305153041263 0.62
10 0.08 0.0 1.75 2.365643185254556 0.62
10 0.08 0.0 2.25 0.46641212375491836 0.62
50 0.4 0.0 1.75 2.339100305698715 0.62
40 0.32 0.0 1.75 1.9927582946648021 0.62
50 0.4 0.0 1.00 2.0112688979247033 0.62
30 0.24 0.0 1.75 2.012656119757503 0.62
30 0.24 0.0 1.75 0.7689653510655545 0.62
10 0.08 0.0 1.00 0.8797728350603925 0.62
60 0.48 0.0 1.50 1.2237830982309121 0.62
40 0.32 0.0 2.50 0.30519489266323496 0.62
10 0.08 0.0 1.75 1.35759942609757 0.62
60 0.48 0.0 2.25 1.6905218738069727 0.62
50 0.4 0.0 1.75 0.49970916195803694 0.62
60 0.48 0.0 1.75 0.2431949904487275 0.62
40 0.32 0.0 1.00 2.2532815770552617 0.62
20 0.16 0.0 1.25 1.3972962767241743 0.62
10 0.08 0.0 2.25 0.7909714697949561 0.62
10 0.08 0.0 1.25 2.0115496320882196 0.62
60 0.48 0.0 2.25 1.3820293660660636 0.62
60 0.48 0.0 2.00 1.279797020788797 0.62
50 0.4 0.0 1.50 0.4449095859264457 0.62
10 0.08 0.0 2.00 0.6867056278336894 0.62
70 0.56 0.0 1.25 0.8965785556176938 0.62
70 0.56 0.0 1.50 1.8141044818786638 0.62
50 0.4 0.0 1.25 0.6771460660664285 0.62
20 0.16 0.0 2.50 1.167032588970511 0.62
30 0.24 0.0 2.50 2.437819366688058 0.62
10 0.08 0.0 1.75 2.4581644085994547 0.62
50 0.4 0.0 1.75 0.7746998511393542 0.62
40 0.32 0.0 2.00 1.9759099328336085 0.62
30 0.24 0.0 1.50 2.3845457139374684 0.62
20 0.16 0.0 2.50 1.3897938159634913 0.62
40 0.32 0.0 1.25 1.655263906514292 0.62
70 0.56 0.0 1.75 1.2909654296287103 0.62
60 0.48 0.0 1.50 0.7318271113505895 0.62
60 0.48 0.0 1.25 1.2606138301342706 0.62
30 0.24 0.0 1.50 1.9940271141952999 0.62
30 0.24 0.0 1.75 1.9446181410738568 0.62
30 0.24 0.0 2.50 0.7302808029999629 0.62
30 0.24 0.0 2.00 1.9522817075446128 0.62
10 0.08 0.0 1.75 0.9921777614522473 0.62
60 0.48 0.0 2.50 0.27943014164990276 0.62
30 0.24 0.0 2.25 2.08003374716882 0.62
10 0.08 0.0 1.25 2.394539362377456 0.62
70 0.56 0.0 2.25 0.3295622812582383 0.62
50 0.4 0.0 1.25 2.5283524665414805 0.62
50 0.4 0.0 2.25 1.0115603765366012 0.62
50 0.4 0.0 1.75 2.3006346461204275 0.62
40 0.32 0.0 2.25 1.7034368238986601 0.62
50 0.4 0.0 1.25 1.9843609141829783 0.62
60 0.48 0.0 2.25 0.5157796357375596 0.62
70 0.56 0.0 2.00 1.7605097725095677 0.62
10 0.08 0.0 2.25 1.3251087182762238 0.62
20 0.16 0.0 2.00 0.8991333354336792 0.62
10 0.08 0.0 1.50 0.4897084860507628 0.62
50 0.4 0.0 2.25 2.333424529807931 0.62
10 0.08 0.0 2.00 1.698373341693583 0.62
70 0.56 0.0 1.50 1.9386303155954887 0.62
70 0.56 0.0 1.00 1.7590312381540285 0.62
40 0.32 0.0 2.50 0.5914163114726699 0.62
70 0.56 0.0 1.25 2.4747991092999113 0.62
30 0.24 0.0 1.50 1.0794068642355714 0.62
50 0.4 0.0 1.75 0.9613232186174648 0.62
30 0.24 0.0 2.00 0.8959533635098117 0.62
50 0.4 0.0 1.75 2.1771078163468705 0.62
30 0.24 0.0 1.50 1.0411359122312698 0.62
30 0.24 0.0 2.00 1.2883056974866538 0.62
20 0.16 0.0 1.75 0.17034971299766097 0.62
40 0.32 0.0 1.25 0.40795183602491936 0.62
40 0.32 0.0 2.00 0.22351868742240433 0.62
50 0.4 0.0 1.75 0.9815882602368642 0.62
40 0.32 0.0 1.75 2.0131444039635404 0.62
60 0.48 0.0 1.25 0.36920893395384957 0.62
50 0.4 0.0 1.50 2.1181617263338106 0.62
40 0.32 0.0 1.50 0.5557158071845694 0.62
10 0.08 0.0 2.25 0.7362464041754113 0.62
40 0.32 0.0 1.50 2.0980888452125703 0.62
40 0.32 0.0 1.75 0.14129062237946638 0.62
10 0.08 0.0 1.00 0.11284831345719101 0.62
70 0.56 0.0 2.50 2.2251399222077333 0.62
20 0.16 0.0 2.25 0.9398706422491715 0.62
30 0.24 0.0 2.25 2.056596644378812 0.62
30 0.24 0.0 2.50 0.13655976924855978 0.62
20 0.16 0.0 2.25 1.640834302065556 0.62
50 0.4 0.0 2.00 1.9738870312523435 0.62
50 0.4 0.0 1.00 0.12088992546510727 0.62
70 0.56 0.0 2.25 1.045901613221572 0.62
50 0.4 0.0 1.00 0.7696397471931781 0.62
10 0.08 0.0 2.50 1.91434517577939 0.62
30 0.24 0.0 1.25 2.3864108981810204 0.62
30 0.24 0.0 2.00 2.395179044180205 0.62
40 0.32 0.0 2.25 0.1115155440762664 0.62
40 0.32 0.0 2.25 0.26449471150883336 0.62
60 0.48 0.0 1.00 0.15385341654289295 0.62
60 0.48 0.0 1.75 2.083603000531605 0.62
30 0.24 0.0 2.00 1.6582655425399926 0.62
50 0.4 0.0 2.25 0.27962915157439383 0.62
60 0.48 0.0 1.25 1.722898663899196 0.62
50 0.4 0.0 1.25 1.363739433528791 0.62
40 0.32 0.0 1.25 0.8731321954393321 0.62
50 0.4 0.0 1.50 1.8591989789189094 0.62
50 0.4 0.0 1.75 2.2110791048565503 0.62
40 0.32 0.0 1.00 0.10574684933065961 0.62
60 0.48 0.0 2.25 0.2790987340229565 0.62
10 0.08 0.0 1.75 0.5006084373829369 0.62
20 0.16 0.0 2.25 1.9032573528171348 0.62
50 0.4 0.0 1.75 0.8523303873332967 0.62
20 0.16 0.0 2.50 1.4639868573492756 0.62
50 0.4 0.0 1.00 2.364808928872806 0.62
50 0.4 0.0 1.25 0.662513035156406 0.62
70 0.56 0.0 1.25 1.1054347803836246 0.62
40 0.32 0.0 1.00 1.1456768343108246 0.62
20 0.16 0.0 2.50 1.928852993488049 0.62
10 0.08 0.0 2.50 2.0555865533214424 0.62
50 0.4 0.0 2.00 1.8288665103267454 0.62
60 0.48 0.0 1.50 1.5150602205140624 0.62
10 0.08 0.0 2.00 2.5190541331398792 0.62
60 0.48 0.0 1.50 1.7013173040420755 0.62
40 0.32 0.0 2.25 0.4805863558257705 0.62
20 0.16 0.0 1.50 0.37700646100877444 0.62
40 0.32 0.0 2.25 1.4910052414490074 0.62
10 0.08 0.0 2.50 0.5267741879704969 0.62
50 0.4 0.0 2.25 0.43059365996128096 0.62
10 0.08 0.0 2.00 0.8144132826054097 0.62
40 0.32 0.0 2.25 0.8576250141231229 0.62
20 0.16 0.0 2.00 2.2247343201210272 0.62
20 0.16 0.0 1.75 0.29385155824352316 0.62
30 0.24 0.0 1.50 2.5122109705955507 0.62
50 0.4 0.0 2.00 1.7650796362108887 0.62
60 0.48 0.0 1.25 0.6646388013677513 0.62
40 0.32 0.0 2.25 1.0138216588479227 0.62
40 0.32 0.0 2.25 0.2248314531917403 0.62
50 0.4 0.0 1.25 0.955367219075256 0.62
40 0.32 0.0 1.75 2.259916065684683 0.62
10 0.08 0.0 2.50 2.126020789425298 0.62
40 0.32 0.0 1.75 0.5132805857916402 0.62
40 0.32 0.0 1.50 1.092965812466839 0.62
20 0.16 0.0 1.50 1.5552733766235045 0.62
20 0.16 0.0 2.50 1.5757869559441526 0.62
40 0.32 0.0 2.50 1.7437597576310424 0.62
60 0.48 0.0 1.75 2.1783015803534975 0.62
40 0.32 0.0 1.75 1.9752812378383775 0.62
60 0.48 0.0 1.50 1.5656813755467254 0.62
20 0.16 0.0 2.50 0.553030007764567 0.62
50 0.4 0.0 2.25 0.31155779668889017 0.62
70 0.56 0.0 2.50 2.3118585202122524 0.62
10 0.08 0.0 2.50 1.4238465639550382 0.62
20 0.16 0.0 1.75 2.2316536175950996 0.62
50 0.4 0.0 2.00 1.1973051756560145 0.62
10 0.08 0.0 2.00 0.6944732968277626 0.62
40 0.32 0.0 2.25 0.9989948266416544 0.62
30 0.24 0.0 1.75 0.9604848920636475 0.62
50 0.4 0.0 2.25 1.7668175510694548 0.62
20 0.16 0.0 2.50 0.7032787293866041 0.62
70 0.56 0.0 1.00 1.2380957162646995 0.62
20 0.16 0.0 1.25 1.9962908228589904 0.62
30 0.24 0.0 2.00 0.9201123509540302 0.62
30 0.24 0.0 1.25 2.0585016339591165 0.62
20 0.16 0.0 1.25 2.084652602968447 0.62
40 0.32 0.0 1.25 1.054895419817134 0.62
30 0.24 0.0 1.50 1.4545709105755782 0.62
50 0.4 0.0 2.50 1.5510813870974582 0.62
30 0.24 0.0 1.00 0.6400948160799889 0.62
10 0.08 0.0 2.00 0.30895994090988893 0.62
10 0.08 0.0 1.50 1.2850634350411243 0.62
60 0.48 0.0 1.25 1.0962541025752053 0.62
20 0.16 0.0 1.50 2.1344647597576762 0.62
50 0.4 0.0 1.00 0.3543463845727738 0.62
60 0.48 0.0 1.25 2.168558661046866 0.62
10 0.08 0.0 1.25 2.1881353578347267 0.62
40 0.32 0.0 2.50 0.5048521600178089 0.62
30 0.24 0.0 2.25 0.24189649652137468 0.62
70 0.56 0.0 1.00 1.4757571030145549 0.62
70 0.56 0.0 1.50 1.2698432743403578 0.62
60 0.48 0.0 2.50 1.3049379088416755 0.62
70 0.56 0.0 2.25 0.8713502101836499 0.62
20 0.16 0.0 1.25 0.9771347813212331 0.62
50 0.4 0.0 1.00 0.4865675994385479 0.62
60 0.48 0.0 2.00 2.2582821699623916 0.62
10 0.08 0.0 1.75 0.301561655499857 0.62
30 0.24 0.0 2.50 0.28119943899856736 0.62
70 0.56 0.0 2.50 1.2214489882332447 0.62
40 0.32 0.0 1.00 0.15048545174990113 0.62
20 0.16 0.0 1.00 0.1848726423299734 0.62
30 0.24 0.0 1.75 0.7653717093349948 0.62
70 0.56 0.0 2.00 1.3483702926481278 0.62
50 0.4 0.0 1.00 1.5272609901538752 0.62
10 0.08 0.0 1.75 0.4582090527616661 0.62
40 0.32 0.0 2.50 1.4796879489666512 0.62
40 0.32 0.0 1.00 0.6195348608972109 0.62
20 0.16 0.0 1.50 2.4317571329716263 0.62
70 0.56 0.0 2.00 0.5269716589311221 0.62
30 0.24 0.0 1.50 0.7008710269304113 0.62
40 0.32 0.0 1.75 0.9929196112935195 0.62
30 0.24 0.0 1.75 2.4741175090217546 0.62
50 0.4 0.0 1.25 0.2727756963390314 0.62
50 0.4 0.0 2.50 0.29885372220563666 0.62
20 0.16 0.0 1.75 1.2440399728081633 0.62
10 0.08 0.0 1.50 1.3404892305180425 0.62
70 0.56 0.0 2.25 1.9258303789590248 0.62
60 0.48 0.0 2.25 1.0642506182621854 0.62
30 0.24 0.0 2.00 1.7580581599744205 0.62
30 0.24 0.0 2.50 2.253375522183522 0.62
20 0.16 0.0 1.50 2.2585428018726326 0.62
40 0.32 0.0 2.50 1.2793754407918572 0.62
20 0.16 0.0 1.75 2.2455116192582585 0.62
60 0.48 0.0 2.50 0.6763204632748518 0.62
60 0.48 0.0 1.25 2.0904881467168237 0.62
60 0.48 0.0 2.25 1.5914992477955372 0.62
60 0.48 0.0 1.25 1.471328245047924 0.62
30 0.24 0.0 2.50 0.6944497642547112 0.62
20 0.16 0.0 1.75 0.7734491170545008 0.62
70 0.56 0.0 1.25 0.12496082586036934 0.62
